data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8608607,356,IND101721,101721,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); SKM: United Farmers Front",6,,,0,60,"South Asia",India,Maharashtra,"Mumbai Suburban","Mumbai Suburban",Mumbai,19.0728,72.8826,3,"Hindustan Times",National,"On 18 October 2021, farmers under the SKM staged 'rail roko' (train blockade) protests across Maharashtra (coded as Mumbai), against a recent incident of violence against farmers in Lakhimpur Kheri, UP. [size=no report]",0,1635273305,IND
8608610,356,IND101736,101736,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,2,"Hindustan Times",National,"On 18 October 2021, farmers of BKU and SKM staged protests and blocked trains in Bathinda district (Bathinda district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608618,356,IND101821,101821,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Uttarakhand,"Udham Singh Nagar",Kichha,Rudrapur,28.9874,79.4028,1,"Hindustan Times",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Rudrapur (Kichha, Udham Singh Nagar district, Uttarakhand), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608627,356,IND101801,101801,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,"Uttar Pradesh",Bijnor,Bijnor,Bijnor,29.373,78.1363,1,"Hindustan Times",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Bijnor (Bijnor district, UP), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608628,356,IND101802,101802,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,"Uttar Pradesh",Bijnor,Najibabad,Najibabad,29.6082,78.3445,1,"Hindustan Times",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Najibabad (Bijnor district, UP), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608633,356,IND101820,101820,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Uttarakhand,"Udham Singh Nagar",Khatima,Khatima,28.9199,79.9696,1,"Hindustan Times",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Khatima (Khatima, Udham Singh Nagar district, Uttarakhand), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608635,356,IND101819,101819,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Uttarakhand,"Udham Singh Nagar",Kashipur,Kashipur,29.2139,78.9569,1,"Hindustan Times",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Kashipur (Udham Singh Nagar district, Uttarakhand), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608641,356,IND101816,101816,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,"Uttar Pradesh",Shamli,Shamli,Shamli,29.4497,77.3095,1,"Hindustan Times",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Shamli (Shamli district, UP), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608648,356,IND101815,101815,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,"Uttar Pradesh",Saharanpur,Saharanpur,Saharanpur,29.9679,77.5452,1,"Hindustan Times",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Saharanpur (Saharanpur district, UP), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608653,356,IND101747,101747,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Punjab,Hoshiarpur,Garhshankar,Garhshankar,31.2153,76.1414,1,"India Blooms News Service",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Garhshankar (Hoshiarpur district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608654,356,IND101769,101769,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Punjab,Moga,Moga,Moga,30.8138,75.1687,2,"India Blooms News Service",National,"On 18 October 2021, farmers of BKU and SKM staged protests and blocked trains in Moga district (Moga district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608655,356,IND101745,101745,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Punjab,Hoshiarpur,Dasua,Dasuya,31.8127,75.6614,1,"India Blooms News Service",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Dasuya (Dasua, Hoshiarpur district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608656,356,IND101746,101746,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Punjab,Hoshiarpur,Dasua,Tanda,31.6661,75.6306,1,"India Blooms News Service",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Tanda (Dasua, Hoshiarpur district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608657,356,IND101748,101748,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Punjab,Hoshiarpur,Hoshiarpur,Hoshiarpur,31.5317,75.912,1,"India Blooms News Service",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Hoshiarpur (Hoshiarpur district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608752,356,IND101808,101808,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,"Uttar Pradesh",Lucknow,Lucknow,Lucknow,26.8392,80.9231,3,"Pioneer (India)",National,"On 18 October 2021, farmers of BKU and SKM staged protests and blocked trains across UP, coded as Lucknow (Lucknow district, UP), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273305,IND
8608756,356,IND101786,101786,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); SKM: United Farmers Front",6,,,0,60,"South Asia",India,Rajasthan,Hanumangarh,Hanumangarh,Hanumangarh,29.5818,74.3293,2,"Pioneer (India)",National,"On 18 October 2021, farmers under the SKM staged a 'rail roko' (train blockade) protest in Hanumangarh district (Rajasthan), against a recent incident of violence against farmers in Lakhimpur Kheri, UP. [size=no report]",0,1635273305,IND
8608757,356,IND101787,101787,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); SKM: United Farmers Front",6,,,0,60,"South Asia",India,Rajasthan,Jaipur,Jaipur,Jaipur,26.9142,75.7872,1,"Pioneer (India)",National,"On 18 October 2021, farmers under the SKM staged a 'rail roko' (train blockade) protest outside a railway station in Jaipur city (Rajasthan), against a recent incident of violence against farmers in Lakhimpur Kheri, UP. [size=no report]",0,1635273305,IND
8608831,356,IND101792,101792,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Telangana,Sangareddy,Sangareddy,Sangareddy,17.614,78.0812,1,"The Hindu",National,"On 18 October 2021, hundreds of farmers held a protest in Sangareddy town (Sangareddy, TS) stating they will not surrender their lands for the establishment of a manufacturing zone. [size=hundreds]",0,1635273306,IND
8608857,356,IND101791,101791,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","AIKS: All India Kisan Sabha; Farmers (India)",6,,,0,60,"South Asia",India,Telangana,"Bhadradri Kothagudem",Kothagudem,Kothagudem,17.551,80.6177,1,"The Hindu",National,"On 18 October 2021, members of the AIKS held a protest in Kothagudem city (Bhadradri Kothagudem, TS) alleging that the central government was adopting oppressive tactics to crush the ongoing farmers agitation against the three new farm laws. [size=no report]",0,1635273306,IND
8608867,356,IND101726,101726,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); SKM: United Farmers Front",6,,,0,60,"South Asia",India,Odisha,Cuttack,Cuttack,Cuttack,20.4636,85.8826,1,"Times of India",National,"On 18 October 2021, farmers under the SKM staged a 'rail roko' (train blockade) protest in Cuttack city (Odisha), against a recent incident of violence against farmers in Lakhimpur Kheri, UP. [size=no report]",0,1635273306,IND
8608868,356,IND101776,101776,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Punjab,Sangrur,Sangrur,Sangrur,30.245,75.8448,1,"Times of India",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Sangrur (Sangrur district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273306,IND
8608874,356,IND101799,101799,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,"Uttar Pradesh",Aligarh,Koil,Aligarh,27.8814,78.0746,1,"Times of India",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Aligarh (Koil, Aligarh district, UP), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273306,IND
8608875,356,IND101732,101732,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Punjab,Amritsar,Amritsar-I,Devidaspura,31.5906,75.0316,1,"Times of India",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Devidaspura (Amritsar-I, Amritsar district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273306,IND
8608877,356,IND101731,101731,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); SKM: United Farmers Front",6,,,0,60,"South Asia",India,Odisha,Sundargarh,Rourkela,Rourkela,22.257,84.8529,1,"Times of India",National,"On 18 October 2021, farmers under the SKM staged a 'rail roko' (train blockade) protest in Rourkela city (Odisha), against a recent incident of violence against farmers in Lakhimpur Kheri, UP. [size=no report]",0,1635273306,IND
8608878,356,IND101800,101800,"18 October 2021",2021,1,Protests,"Protest with intervention","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Uttar Pradesh",Barabanki,Nawabganj,Barabanki,26.9238,81.1792,1,"Times of India",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Barabanki (Nawabganj, Barabanki district, UP), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. Police detained some farm leaders from the protest site. [size=no report]",0,1635273306,IND
8608881,356,IND101725,101725,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); SKM: United Farmers Front",6,,,0,60,"South Asia",India,Odisha,Bhadrak,"Bhadrak Rural",Bhadrak,21.0583,86.4957,1,"Times of India",National,"On 18 October 2021, farmers under the SKM staged a 'rail roko' (train blockade) protest in Bhadrak city (Odisha), against a recent incident of violence against farmers in Lakhimpur Kheri, UP. [size=no report]",0,1635273306,IND
8608882,356,IND101714,101714,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Haryana,Rohtak,Rohtak,Rohtak,28.8944,76.5891,1,"Times of India",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Rohtak (Rohtak district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273306,IND
8608883,356,IND101709,101709,"18 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; SKM: United Farmers Front",6,,,0,60,"South Asia",India,Haryana,Jhajjar,Bahadurgarh,Rohad,28.7441,76.8067,1,"Times of India",National,"On 18 October 2021, farmers of BKU and SKM staged a protest and blocked trains in Rohad (Bahadurgarh, Jhajjar district, Punjab), demanding police action against the BJP perpetrated violence in Lakhimpur Kheri during the farmers' protest over the farm laws. [size=no report]",0,1635273306,IND
